"tv_id";"episode_id";"name";"description"
5;617;"Man Shouldn't Lie";"Claire takes in a stray dog and tries to hide it from Phil. Gloria persuades a reluctant Jay to make a new friend. Mitchell tries to persuade the drummer in a Christian rock band he suspects of being gay to come out of the closet."
5;618;"Promposal";"Mitchell helps Luke out with his ""promprosal"
5;619;"Crazy Train";"The family travels by train to Dede's wedding. Phil and Cam help a mystery writer with his book, Jay's comment puts the wedding in jeopardy, Claire helps Mitch write the toast, and Luke and Alex meet possible romantic interests."
5;620;"Double Click";"Jay struggles as he returns to the job, and Claire is in a no-win situation having to fire an employee. Mitchell and Cam fight over who keeps Lily for the summer. Meanwhile, Phil and the kids struggle with relationships and change."
5;621;"A Tale of Three Cities";"The three families will be in three different locations: the Dunphys will be in New York, Jay and Gloria will attend a wedding in Mexico, and Mitchell and Cameron will attend a funeral in Missouri."
5;622;"A Stereotypical Day";"Jay wants to make a good impression on a family moving in across the street; Manny tries to attract a radical thinker; the Pritchett family uses Alex's bout of mono to their advantage; Cam and Mitchell try to teach a message of acceptance."
5;623;"Blindsided";"The Dunphys and Pritchetts are competing when Luke decided his best shot at getting into college is to win the senior class president election against Manny. The election seems much more important to Jay, Gloria, and Claire, though. Now that Haley has started her own promotion business, Phil introduces her to Merv Schechter, a marketing guru. When Cam finds out his star football player is moving, he does everything in his power to keep him, which means a crowded situation at home."
5;624;"Weathering Heights";"Phil is excited when he's invited to appear in a real estate segment for the local news; Phil meets his weatherman hero, Rainer Shine; Jay tries to improve Manny's video interview for a college application."
5;625;"Halloween 4: The Revenge of Rod Skyhook";"The Dunphy's try to kick start Luke's Halloween party; Cam confronts his Halloween nemesis; Jay plans to go to a party at an old enemy's home to deliver an unforgettable trick."
5;626;"Grab It";"Phil considers becoming a member at Jay's favorite refuge; Claire is mistaken about her influence on Alex's choices; Cam holds back on telling Mitchell what his play is really about."
5;627;"Thanksgiving Jamboree";"Cameron spares no expense for his Thanksgiving jamboree; Hayley tells Phil she'd rather spend the holiday with her new boyfriend; Jay works to keep his blood pressure down; Alex and Dwight get closer."
5;628;"The Alliance";"Hayley's day with Rainer Shine's daughter doesn't go as expected; Luke unintentionally helps Jay with his petition; Gloria, Phil and Cam have a secret meeting."
5;629;"Snow Ball";"Manny and Luke's efforts to put on the school's winter dance get complicated due to a texting error; Gloria, Claire, Mitchell and Cam volunteer at the dance while Jay tries to get out of it by pretending he wants to spend time with Phil."
5;630;"Ringmaster Keifth";"Cam wants to throw a New Year's Day feast for the family. Phil's father arrives with his new girlfriend, who happens to be Phil's childhood babysitter. Gloria and Jay must decide who will look after little Joe if something should happen to them."
5;631;"Sarge & Pea";"Cam goes to the extremes to confront a parent who robbed him of a precious Lily moment during her dance recital."
5;632;"Do You Believe in Magic";"Phil calls upon his alter ego to inject some sizzle back into his marriage; Jay shows favoritism in his parenting; Haley and Sal try to stand up to men in their lives."
5;633;"Do It Yourself";"Phil talks Jay into investing in a property he has long wanted to develop; Claire's culinary ventures aren't as successful as she thinks; Cam and Mitchell try to teach Lily the value of hard work."
5;634;"Heavy Is the Head";"Phil and Jay get an offer to sell a land investment for a 20 percent profit but turn it down. Cam is petrified to have an MRI so Mitchell tries to ease his fear. Gloria arranges a birthday surprise at Claire's work at an inconvenient time."
5;635;"Finding Fizbo";"After seeing an online video of his Fizbo costume being desecrated, Cam sets out to restore the character's good name; Phil meets his soon-to-be stepbrother; Manny enlists Gloria, Claire and Haley to do a read-through of his newest play."
5;636;"Basketball";"NBA stars Charles Barkley and DeAndre Jordan attend the charity basketball game Phil is playing in; Gloria's nemesis tries to shame her for lack of support at Manny's school; Claire tries to keep a work mistake secret from Jay."
5;637;"Pig Moon Rising";"Mitchell accidentally knocks over an urn containing the ashes of Cam's beloved pet pig, Lilly; Cam tries to catch Mitchell in a lie."
5;638;"Five Minutes";"Mitch and Cam fight the effects of sleeping pills while rushing to catch a flight; Haley and Rainer re-evaluate their relationship; Phil and Claire meet Alex's new boyfriend when they pay her a surprise visit."
5;639;"Frank's Wedding";"Phil gets the Dunphy clan to show up in costume for Frank's Roaring '20s-themed wedding; Jay masters the art of saying no; Cam stands up to his sister, Pam."
5;640;"All Things Being Equal";"Gloria, Claire, Haley, Alex, Lily, Luke, and Manny show support for gender equality and the women's movement in their own ways; Jay and Phil butt heads over their parking attendant; Cam feels jealous when Pam prefers Mitchell's help with the baby."
5;641;"Alone Time";"Mitch and Jay end up at the same resort when they separately seek out a retreat from the family; Phil and Claire struggle to enjoy empty-nester life; not knowing what to do with himself while Mitch is away, Cam drops in on Gloria."
5;642;"The Graduates";"Jay picks up the pieces after Manny's father takes him out to celebrate graduation; the family prepares for Luke and Manny's big day."
5;643;"Lake Life";"Jay takes the family on a lake house in efforts to make memories."
5;644;"The Long Goodbye";"Manny leaves for college and it's hard to say goodbye to his family. Haley starts working for Luke at the club and Phil and Claire visit Alex at college. Cam and Mitchell have problems with their kitchen."
5;645;"Catch of the Day";"Phil is superstitious and thinks he's in for a day of bad luck. Mitch thinks Cam is undermining on the kitchen renovation. Can Gloria admit she had an accident?"
5;646;"Sex, Lies & Kickball";"Jay's best friend visits from Costa Rica but spends more time with Gloria. Alex wants to prove to Claire that her relationship with Ben is sexual."
5;647;"It's the Great Pumpkin, Phil Dunphy";"Phil and Claire try to prove to their kids that Halloween is for adults. Mitch confronts Jay on the time it takes to renovate their kitchen. Cam oversteps as a house guest."
5;648;"Ten Years Later";"Claire and Mitchell try to make up for less than enthusiastic support of Jay marrying Gloria 10 years ago by organizing an anniversary party for them. Phil discovers that he failed to become a magician decades earlier due to a betrayal."
5;649;"Winner Winner Turkey Dinner";"Everyone is celebrating their triumph on the thanksgiving while the truth is that all of them cheated."
5;650;"Brushes with Celebrity";"Each member of the family reminisce about run-ins with celebrities."
5;651;"Tough Love";"Phil and Claire go out of their comfort zone when he goes on a survival camping trip and she has to drive a big rig. Gloria is upset over Manny dating his female professor. A student in Cameron's detention class is an undercover cop."
5;652;"No Small Feet";"When Claire lands a big opportunity for Pritchett's Closets, Jay expects a little validation for his contribution and takes over her celebration when he doesn't get one. Pam's charming but grifting ex-boyfriend Bo (James Van Der Beek) shows up to win his family back and Mitchell sees this as the perfect opportunity to get Pam out of the house. Meanwhile, Luke and Alex stumble upon a successful online business (online store for feet fetishists) that finally gets them on their feet. Finally, Phil has to make a sale to pay the bills but his new age client comes to ..."
5;653;"He Said, She Shed";"Jay teaches Joe how to play golf but he and Gloria both push him into becoming too competitive. Mitch and Cam host a party for Lily and her friends. Claire thinks that the Homeowners Association turned her application to build a shed on her own property."
5;654;"Dear Beloved Family";"Phil is sick and wants Claire to find his surgery bear. Jay and Gloria are having issues over explaining Joe about ""the death"""" scenario whilst Cam is furious at Mitchell as he has a crush on someone."""
5;655;"In Your Head";"When Luke goes missing after a night out in a sketchy neighborhood, Manny, Phil and Gloria team up to track him down. Meanwhile, Haley is desperate to land an interview with the creator of a popular lifestyle website and interrupts Alex during one of her college classes. Alex's professor, Arvin Fennerman (Chris Geere), then proceeds to try and give Haley a piece of his mind."
5;656;"Written in the Stars";"On Valentine's Day, Mitch and Cam ruin Luke's date, Jay and Gloria do some role playing and Joe has a crush on Claire."
5;657;"Spanks for the Memories";"When Jay overhears Gloria talking about spanking, he thinks she's bored in the bedroom. After Mitchell gets a great new job, he and Cam throw a party to rub it in Cam's friend's face."
5;658;"Wine Weekend";"The family go wine tasting and stay in Haley's boss's country house which has one important rule, don't touch the tiara. Meanwhile, Gloria and Mitch are invited to a party at Oprah's house but can't bring anyone else."
5;659;"Royal Visit";"Haley's brilliant astrophysicist boyfriend and Alex's simple but heroic fireman hunk meet the family. Jay and Gloria meet Joe's pal's perfect parents. On couples retreat, anechoic chamber traumatizes Mitch and Cam meets his baseball idol."
5;660;"Daddy Issues";"When Jorge, Gloria's ex-boyfriend, stops by for a visit, his resemblance to Manny makes Jay question Manny's paternity. Phil agonizes over the perfect gift for Claire for the anniversary. Cam and Mitch deal with Lily's women's troubles."
5;661;"CHiPs and Salsa";"When Haley hears that her loopy boss is looking for a product with the magical properties of peppers, she tries to gain favor by convincing Gloria to sell her salsa to NERP; Mitchell gets Cam the police ride-along he's always dreamed of."
5;662;"Mother!";"When DeDe arrives for a surprise visit, Mitchell and Cam come to an understanding regarding her influence on their lives. Phil, Luke, Alex and Haley have bad news for Claire and compete for the right timing to tell her."
5;663;"The Escape";"Haley meets Arvin's parents but when things don't go as planned, fate leads to an unexpected reunion with all of her ex-boyfriends. Meanwhile, the family seizes on a nursing home visit with Jay's mean sister, Becky, to settle old scores. But as Jay, Claire and Mitchell compete for her time, Phil, Cam and Gloria end up getting trapped in the home's basement with no way out."
5;664;"Clash of Swords";"In the Season 9 finale, Mitchell sneaks out to ""Hero-Con"""" with fanboy Phil"
5;665;"I Love a Parade";"The Pritchett-Dunphy-Tucker clan are going to be setting off more than a few fireworks when they get together at the annual Fourth of July parade where Jay will be acting as the grand marshal. Meanwhile, Haley's goodbye with Arvin before his trip to Switzerland doesn't go as well as she pictured it and is distracted by the return of an old flame."
5;666;"Kiss and Tell";"Haley needs a little help deciding whether or not to tell Arvin about her kiss with Dylan and goes to Mitch and Cam for their advice. Meanwhile, Gloria suspects Manny's Canadian girlfriend is made up and wants to find out the real truth."
5;667;"A Sketchy Area";"Phil stumbles into an exciting new career after dropping by Luke's college; while Claire deals with her dad, Jay, and the merger of Pritchett's Closets with a tech-savvy, hipper company. Meanwhile, Mitch's new high-profile case as an assistant district attorney is marred by an unflattering courtroom sketch by the resident artist."
5;668;"Torn Between Two Lovers";"Haley can't seem to choose between her past and present relationships and is forced to make a decision. Meanwhile, Manny returns to college and dorm life while his girlfriend, Sherry, continues to stay at Jay and Gloria's, and might be overstaying her welcome."
5;669;"Good Grief";"It's an epic Halloween full of costumes, tricks and treats for the Dunphy-Pritchett-Tucker clan as they deal with huge, unexpected news."
5;670;"On the Same Paige";"Phil learns that his real estate class will be cancelled if any additional students drop it. So, he turns on his powers of charm and flattery to keep one particular student, Paige, from leaving while Luke asks her out by inviting her over to dinner. Meanwhile, Jay may unknowingly be flirting with the mother of Joe's classmate and tries to set boundaries"
5;671;"Did the Chicken Cross the Road?";"Alex has an interview for a job and Luke helps her vanquish her fears. Phil believes that he was a Russian Spy in High School. Haley learns unexpected news while Cameron adopts a chicken. Jay and Gloria disagree over Joe's education."
5;672;"Kids These Days";"Haley needs motherly advice from Claire as she considers her future with Dylan and her career; Jay and Cam's less than politically correct coaching style earns them a class on sensitivity; Mitch runs into Phil's nemesis at an unlikely place."
5;673;"Putting Down Roots";"When Dede's husband comes to town to bequeath her possessions to the family, Jay and Gloria feel sorry for him and invite him to stay with them while he is in town."
5;674;"Stuck in a Moment";"Haley works to figure out the best time to give the family a Christmas gift they will never forget; Phil borrows the family Christmas tree for a house-showing; Jay, Gloria and Joe deal with unwelcome holiday visitors."
5;675;"A Moving Day";"Claire and Phil aren't convinced that Haley and Dylan can make it on their own as they move them into their new apartment before the baby arrives; Pameron gets out of prison early and has a bone to pick with Mitchell."
5;676;"Blasts from the Past";"Phil and Claire postpone their planned cycling tour through Italy when Dylan's hippy mother comes to meet them; Mitch's old issue of Playgirl magazine makes Cam jealous; Gloria and Manny investigate the legend of Jay's heroic great uncle."
5;677;"Whanex?";"Cam must contend with a bully at the school; Jay has technical trouble during a video conference; the local mall holds a photo shoot for its new ad campaign, and Gloria tricks Phil and Joe into participating."
5;678;"We Need to Talk About Lily";"Phil thinks he found Pepper his dream home; in an attempt to connect with Lily, Mitch and Cam get invited to an exclusive event for her favorite vlogger."
5;679;"SuperShowerBabyBowl";"Jay hosts a Super Bowl party at the same time as Claire hosts a baby shower for Haley, both at Jay's house."
5;680;"Red Alert";"Lily reaches a womanly milestone that Cam and Mitch are not prepared for at all, so they call in reinforcements."
5;681;"The Wild";"Mitch, Cam and Phil crash Jay's annual hiking trip to find an elusive bald eagle after Gloria asks them to keep an eye on him; Gloria, Alex, Claire and Haley get together to plan her baby shower."
5;682;"Stand by Your Man";"Dylan and Luke are really impressed with Bill's tales of heroism and survival as a firefighter, which make Phil feel emasculated."
5;683;"Yes-Woman";"In an effort to be less negative, Claire inadvertently approves of Luke's new relationship with someone from his work; Phil tries to surprise Alex at school right before she receives an award she didn't tell him about."
5;684;"Can't Elope";"Haley and Dylan's plan to quietly elope before the babies are born doesn't go as smoothly as they had hoped; Jay continues to try and get his new business off the ground by courting an Instagram celebrity."
5;685;"Commencement";"Cam finally gets a chance to shine when he is asked to preside over the high school graduation ceremony at the last minute; Jay gives the commencement address; Claire runs into her former high school rival who brings out the worst in her."
5;686;"A Year of Birthdays";"The birth of Haley and Dylan's twins approaches as a look back at how the family celebrated their birthdays over the past year is discussed."
5;687;"New Kids on the Block";"Haley is determined to follow the advice in her parenting books, but Phil and Claire think their old methods are better; Manny is set to direct Jay's dog bed commercial in hopes of winning his ex-girlfriend back."
5;688;"Snapped";"Claire needs to get everyone out of the house before they make her look bad in front of a reporter from an important women's business magazine; Cam and Mitchell welcome a high-tech smart refrigerator into their home; Phil is suspicious of Gloria when a student of his is injured."
5;689;"Perfect Pairs";"Phil, Claire, Alex and Luke realize the babies might help them with a few things on their to-do lists, so they offer to give Haley the day off."
5;690;"Pool Party";"Mitch and Cam help Lily overcome her insecurities about wearing a bathing suit to a pool party; with Gloria's new internship taking up so much of her time, Jay starts feeling particularly neglected."
5;691;"The Last Halloween";"Phil is determined to scare Claire on Halloween; Gloria feels self-conscious about her age when someone correctly assumes she is Jay's wife; Mitch and Cam go to a carnival after Lily decides to go to her first Halloween party alone."
5;692;"A Game of Chicken";"Gloria uses her alone time with the twins as an opportunity to secretly baptize them before Haley and Dylan get home; Claire deals with the fallout from the smart closet fiasco; Cam feuds with his school's mascot."
5;693;"The Last Thanksgiving";"Cameron and Mitchell's friends mistakenly assume they have split up; Haley attempts to cook Thanksgiving dinner as a thank you for Claire and Phil's support with the twins; Jay invites Phil and Dylan out to fly his model plane."
5;694;"Tree's a Crowd";"The Dunphy house is bursting at the seams when Dylan's hippie mom moves in and Claire's lonely stepdad, Jerry, wants to pay them a visit; Jay and Gloria attempt to help Manny get over his big breakup with Sherry."
5;695;"The Last Christmas";"Mitchell suspects Cameron has an ulterior motive for keeping everyone happy for Christmas dinner; Claire tries to dodge Jay's job offer to work at his dog bed company; Luke deals with the consequences of kissing Manny's ex-girlfriend."
5;696;"The Prescott";"Alex's company puts her up at a new luxury apartment building with a number of high-profile residents that the family is eager to take advantage of; Phil is on a mission to review the restaurant's famous sliders for his food blog."
5;697;"Legacy";"Phil pays a visit to his dad after hearing some concerning news about him; Jay gives Claire and Mitch a bunch of their old childhood memorabilia that triggers them to reevaluate a long-held story about their first family vacation."
5;698;"Dead on a Rival";"Mitchell learns a valuable lesson when a former resident of the house shows up unexpectedly; the Dunphy's old neighbor-turned-tech-titan, Kenneth, comes to visit with a big surprise for Phil; Manny's dad has a big opportunity for his son."
5;699;"Paris";"The Pritchett-Dunphy-Tucker clan heads to Paris so Jay can accept a lifetime achievement award for his work in the closet industry; Claire has a secret rendezvous; Cam finally gets a chance to perform as Fizbo on the streets of Paris."
5;700;"Spuds";"Phil and Claire take Haley and Dylan to dinner to reassure them they are not bad parents; Mitch and Cam chaperone on Lily's first date; Jay and Gloria attend Joe's school play."
5;701;"Baby Steps";"Claire lands an interview for her dream job but is thwarted on her way to the interview by Phil's tricky staircase; Cam and Mitch debate the pros and cons of adopting another baby."
5;702;"I'm Going to Miss This";"Mitchell is having a hard time letting go of his old life and Gloria steps in to help him; Haley, Luke and Alex decide to throw a party at the Dunphy house when Claire and Phil leave for a trip; Dylan's mom takes the twins for the night."
5;703;"Finale Part 1";"Mitchell and Cam settle into their new normal; Phil and Claire decide that one of the kids needs to move out; as Gloria becomes more successful at work, she notices Jay and the kids don't seem to need her as much."
5;704;"Finale Part 2";"Phil and Claire tell their kids that one of them have to move out as there is not enough room for 3 adult children and grand kids anymore. Cam is offered his dream job and Jay attempts to learn how to speak like a true Colombian."
6;705;"Tourist Trapped";"TBD"
6;706;"The Legend of the Gobblewonker";"TBD"
6;707;"Headhunters";"TBD"
6;708;"The Hand That Rocks the Mabel";"TBD"
6;709;"The Inconveniencing";"TBD"
6;710;"Dipper vs. Manliness";"TBD"
6;711;"Double Dipper";"TBD"
6;712;"Irrational Treasure";"TBD"
6;713;"The Time Traveler's Pig";"TBD"
6;714;"Fight Fighters";"TBD"
6;715;"Little Dipper";"TBD"
6;716;"Summerween";"TBD"
6;717;"Boss Mabel";"TBD"
6;718;"Bottomless Pit!";"TBD"
6;719;"The Deep End";"TBD"
6;720;"Carpet Diem";"TBD"
6;721;"Boyz Crazy";"TBD"
6;722;"Land Before Swine";"TBD"
6;723;"Dreamscaperers";"TBD"
6;724;"Gideon Rises";"TBD"
6;725;"Scary-Oke";"TBD"
6;726;"Into the Bunker";"TBD"
6;727;"The Golf War";"TBD"
6;728;"Sock Opera";"TBD"
6;729;"Soos and the Real Girl";"TBD"
6;730;"Little Gift Shop of Horrors";"TBD"
6;731;"Society of the Blind Eye";"TBD"
6;732;"Blendin's Game";"TBD"
6;733;"The Love God";"TBD"
6;734;"Northwest Mansion Noir";"TBD"
6;735;"Not What He Seems";"TBD"
6;736;"A Tale of Two Stans";"TBD"
6;737;"Dungeons, Dungeons, &amp; More Dungeons";"TBD"
6;738;"The Stanchurian Candidate";"TBD"
6;739;"The Last Mabelcorn";"TBD"
6;740;"Roadside Attraction";"TBD"
6;741;"Dipper and Mabel vs. the Future";"TBD"
6;742;"Weirdmageddon (1)";"TBD"
6;743;"Weirdmageddon (2): Escape from Reality";"TBD"
6;744;"Weirdmageddon (3): Take Back the Falls ";"TBD"
7;745;"Yesterday's Jam";"TBD"
7;746;"Calamity Jen";"TBD"
7;747;"Fifty-Fifty";"TBD"
7;748;"The Red Door";"TBD"
7;749;"The Haunting of Bill Crouse";"TBD"
7;750;"Aunt Irma Visits";"TBD"
7;751;"The Work Outing";"TBD"
7;752;"Return of the Golden Child";"TBD"
7;753;"Moss and the German";"TBD"
7;754;"The Dinner Party";"TBD"
7;755;"Smoke and Mirrors";"TBD"
7;756;"Men Without Women";"TBD"
7;757;"From Hell";"TBD"
7;758;"Are We Not Men?";"TBD"
7;759;"Tramps Like Us";"TBD"
7;760;"The Speech";"TBD"
7;761;"Friendface";"TBD"
7;762;"Calendar Geeks";"TBD"
7;763;"Jen the Fredo";"TBD"
7;764;"The Final Countdown";"TBD"
7;765;"Something Happened";"TBD"
7;766;"Italian for Beginners";"TBD"
7;767;"Bad Boys";"TBD"
7;768;"Reynholm vs Reynholm";"TBD"
8;769;"Latchkeepers";"TBD"
8;770;"Sacred Cow";"TBD"
8;771;"One of Those Faces";"TBD"
8;772;"Sins of the Mother";"TBD"
8;773;"Chapter One: The Vanishing of Will Byers";"TBD"
8;774;"Chapter Two: The Weirdo on Maple Street";"TBD"
8;775;"Chapter Four: The Body";"TBD"
8;776;"Chapter Three: Holly, Jolly";"TBD"
8;777;"Chapter Five: The Flea and the Acrobat";"TBD"
8;778;"Chapter Six: The Monster";"TBD"
8;779;"Chapter Seven: The Bathtub";"TBD"
8;780;"Chapter Eight: The Upside Down";"TBD"
8;781;"Chapter One: MADMAX";"TBD"
8;782;"Chapter Two: Trick or Treat, Freak";"TBD"
8;783;"Chapter Three: The Pollywog";"TBD"
8;784;"Chapter Four: Will the Wise";"TBD"
8;785;"Chapter Five: Dig Dug";"TBD"
8;786;"Chapter Six: The Spy";"TBD"
8;787;"Chapter Seven: The Lost Sister";"TBD"
8;788;"Chapter Eight: The Mind Flayer";"TBD"
8;789;"Chapter Nine: The Gate";"TBD"
8;790;"Chapter One: Suzie, Do You Copy?";"TBD"
8;791;"Chapter Two: The Mall Rats";"TBD"
8;792;"Chapter Three: The Case of the Missing Lifeguard";"TBD"
8;793;"Chapter Four: The Sauna Test";"TBD"
8;794;"Chapter Five: The Flayed";"TBD"
8;795;"Chapter Six: E Pluribus Unum";"TBD"
8;796;"Chapter Seven: The Bite";"TBD"
8;797;"Chapter Eight: The Battle of Starcourt";"TBD"
9;798;"Welcome to Republic City";"TBD"
9;799;"A Leaf in the Wind";"TBD"
9;800;"The Revelation";"TBD"
9;801;"The Voice in the Night";"TBD"
9;802;"The Spirit of Competition";"TBD"
9;803;"And the Winner is...";"TBD"
9;804;"The Aftermath";"TBD"
9;805;"When Extremes Meet";"TBD"
9;806;"Out of the Past";"TBD"
9;807;"Turning the Tides";"TBD"
9;808;"Skeletons in the Closet";"TBD"
9;809;"Endgame";"TBD"
9;810;"Rebel Spirit";"TBD"
9;811;"The Southern Lights";"TBD"
9;812;"Civil Wars (1)";"TBD"
9;813;"Civil Wars (2)";"TBD"
9;814;"Peacekeepers";"TBD"
9;815;"The Sting";"TBD"
9;816;"Beginnings (1)";"TBD"
9;817;"Beginnings (2)";"TBD"
9;818;"The Guide";"TBD"
9;819;"A New Spiritual Age";"TBD"
9;820;"Night of a Thousand Stars";"TBD"
9;821;"Harmonic Convergence";"TBD"
9;822;"Darkness Falls";"TBD"
9;823;"Light in the Dark";"TBD"
9;824;"A Breath of Fresh Air";"TBD"
9;825;"Rebirth";"TBD"
9;826;"The Earth Queen";"TBD"
9;827;"In Harm's Way";"TBD"
9;828;"The Metal Clan";"TBD"
9;829;"Old Wounds";"TBD"
9;830;"Original Airbenders";"TBD"
9;831;"The Terror Within";"TBD"
9;832;"The Stakeout";"TBD"
9;833;"Long Live the Queen";"TBD"
9;834;"The Ultimatum";"TBD"
9;835;"Enter the Void";"TBD"
9;836;"Venom of the Red Lotus";"TBD"
9;837;"After All These Years";"TBD"
9;838;"Korra Alone";"TBD"
9;839;"The Coronation";"TBD"
9;840;"The Calling";"TBD"
9;841;"Enemy at the Gates";"TBD"
9;842;"The Battle of Zaofu";"TBD"
9;843;"Reunion";"TBD"
9;844;"Remembrances";"TBD"
9;845;"Beyond the Wilds";"TBD"
9;846;"Operation Beifong";"TBD"
9;847;"Kuvira's Gambit";"TBD"
9;848;"Day of the Colossus";"TBD"
9;849;"The Last Stand";"TBD"
10;850;"Ariel";"TBD"
10;851;"Bushwhacked";"TBD"
10;852;"Heart of Gold";"TBD"
10;853;"Jaynestown";"TBD"
10;854;"Objects in Space";"TBD"
10;855;"Our Mrs. Reynolds";"TBD"
10;856;"Out of Gas";"TBD"
10;857;"Safe";"TBD"
10;858;"Serenity";"TBD"
10;859;"Shindig";"TBD"
10;860;"The Message";"TBD"
10;861;"The Train Job";"TBD"
10;862;"Trash";"TBD"
10;863;"War Stories";"TBD"
